,molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
1857,CHEMBL4081756,Cc1cccc(C(=O)N[C@H]2C[C@@H](n3cnc4c(NCc5cccc(Br)c5)ncnc43)C2)n1,4.8,active
1858,CHEMBL4103221,Cc1cccc(C(=O)N[C@H]2C[C@@H](n3cnc4c(NCc5cccc(Cl)c5)ncnc43)C2)n1,2.3,active
1859,CHEMBL4091107,Cc1cccc(C(=O)N[C@H]2C[C@@H](n3cnc4c(NCc5ccc(F)cc5)ncnc43)C2)n1,30.0,active
1860,CHEMBL4070146,Cc1cccc(C(=O)N[C@H]2C[C@@H](n3cnc4c(NCc5cccc(F)c5)ncnc43)C2)n1,6.0,active
1861,CHEMBL4105016,O=C(N[C@H]1C[C@@H](n2cnc3c(NCc4cccnc4)ncnc32)C1)c1cccc(-c2ccccc2)n1,31.0,active
1862,CHEMBL4087174,O=C(N[C@H]1C[C@@H](n2cnc3c(NCc4cccnc4)ncnc32)C1)c1cccc(C(F)(F)F)n1,23.0,active
1863,CHEMBL4067424,Cc1cccc(C(=O)N[C@H]2C[C@@H](n3cnc4c(NCc5cccnc5)ncnc43)C2)n1,10.0,active
1864,CHEMBL4076545,CC(=O)N[C@H]1CC[C@H](Nc2ncnc3c2ncn3[C@H]2C[C@@H](NC(=O)c3cccc(C)n3)C2)CC1,30.0,active
1865,CHEMBL4092920,CC(=O)N[C@H]1CC[C@@H](Nc2ncnc3c2ncn3[C@H]2C[C@@H](NC(=O)c3cccc(C)n3)C2)CC1,27.0,active
1866,CHEMBL4070922,Cc1cccc(C(=O)N[C@H]2C[C@@H](n3cnc4c(NC5CCNC5)ncnc43)C2)n1,1000.0,active
1867,CHEMBL4097273,Cc1cccc(C(=O)N[C@H]2C[C@@H](n3cnc4c(NC5CCN(C(=O)OC(C)(C)C)C5)ncnc43)C2)n1,500.0,active
1868,CHEMBL4087130,Cc1cccc(C(=O)N[C@H]2C[C@@H](n3cnc4c(N[C@H]5CC[C@H](O)CC5)ncnc43)C2)n1,500.0,active
1869,CHEMBL4104979,CC(=O)N1CCC(Nc2ncnc3c2ncn3[C@H]2C[C@@H](NC(=O)c3cccc(C)n3)C2)CC1,179.0,active
1870,CHEMBL4082514,Cc1cccc(C(=O)N[C@H]2C[C@@H](n3cnc4c(NC5CCN(C)CC5)ncnc43)C2)n1,1000.0,active
1871,CHEMBL4059822,Cc1cccc(C(=O)N[C@H]2C[C@@H](n3cnc4c(NC5CCNCC5)ncnc43)C2)n1,162.0,active
1872,CHEMBL4082490,Cc1cccc(C(=O)N[C@H]2C[C@@H](n3cnc4c(NC5CCN(C(=O)OC(C)(C)C)CC5)ncnc43)C2)n1,66.0,active
1873,CHEMBL4072013,Cc1cccc(C(=O)N[C@H]2C[C@@H](n3cnc4c(NCC5CCNCC5)ncnc43)C2)n1,71.0,active
1874,CHEMBL4098980,Cc1cccc(C(=O)N[C@H]2C[C@@H](n3cnc4c(NCC5CCN(C(=O)OC(C)(C)C)CC5)ncnc43)C2)n1,90.0,active
1875,CHEMBL4063385,Cc1cccc(C(=O)N[C@H]2C[C@@H](n3cnc4c(NCC5CCCCC5)ncnc43)C2)n1,25.0,active
1876,CHEMBL4067461,Cc1cccc(C(=O)N[C@H]2C[C@@H](n3cnc4c(NCc5ccc(Cl)c(Cl)c5)ncnc43)C2)n1,34.0,active
1877,CHEMBL4094891,COc1cccc(Nc2ncnc3c2ncn3[C@H]2C[C@@H](NC(=O)c3cccc(C)n3)C2)c1,67.0,active
1878,CHEMBL4101443,Cc1cccc(C(=O)N[C@H]2C[C@@H](n3cnc4c(Nc5ccncc5)ncnc43)C2)n1,1000.0,active
1879,CHEMBL4091242,COc1ccc(Nc2ncnc3c2ncn3[C@H]2C[C@@H](NC(=O)c3cccc(C)n3)C2)cc1OC,94.0,active
1880,CHEMBL4079206,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(/C=C/c4c(Cl)cccc4Cl)oc23)[C@H](O)C1,15.5,active
1881,CHEMBL4079206,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(/C=C/c4c(Cl)cccc4Cl)oc23)[C@H](O)C1,15.7,active
1882,CHEMBL4128587,NC(=O)c1c(O)cc(O)c2c1oc1c(=O)[nH]cnc12,10000.0,inactive
1883,CHEMBL4129279,NC(=O)c1c(O)cc(O)c2c1oc1c(=O)[nH]c(=O)[nH]c12,10000.0,inactive
1884,CHEMBL4127885,NC(=O)c1c(O)cc(O)c2c1oc1c(N)ncnc12,10000.0,inactive
1885,CHEMBL475816,CC(=O)C1=C(O)C=C2Oc3c(C(N)=O)c(O)cc(O)c3[C@]2(C)C1=O,5600.0,intermediate
1886,CHEMBL4210771,CC(C)c1n[nH]c2c(NCc3ccccc3)nc(NC3CCCCC3N)nc12,440.0,active
1887,CHEMBL4205015,CC(C)c1n[nH]c2c(NCc3ccccc3)nc(NC3CCC(N)CC3)nc12,1600.0,intermediate
1888,CHEMBL4241699,O=C(O)CCCCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)N(O)C2=O)c2ccccc21,10000.0,inactive
1889,CHEMBL4244860,N#CCCCCCn1cc(C2=C(c3cn(CCCCCC#N)c4ccccc34)C(=O)N(O)C2=O)c2ccccc21,10000.0,inactive
1890,CHEMBL4243080,O=C1C2=C(C(=O)N1O)c1cn(c3ccccc13)CCCCCCn1cc2c2ccccc21,10000.0,inactive
1891,CHEMBL4238883,CCn1cc(C2=C(c3cn(C(C)C)c4ccccc34)C(=O)N(O)C2=O)c2ccccc21,10000.0,inactive
1892,CHEMBL4239321,CC(C)n1cc(C2=C(c3cn(C)c4ccccc34)C(=O)N(O)C2=O)c2ccccc21,10000.0,inactive
1893,CHEMBL4249393,CC(C)n1cc(C2=C(c3c[nH]c4ccccc34)C(=O)N(O)C2=O)c2ccccc21,10000.0,inactive
1894,CHEMBL4240779,Cn1cc(C2=C(c3cn(CCCCCC(=O)O)c4ccccc34)C(=O)N(O)C2=O)c2ccccc21,10000.0,inactive
1895,CHEMBL4245590,Cn1cc(C2=C(c3cn(CCCCCC#N)c4ccccc34)C(=O)N(O)C2=O)c2ccccc21,10000.0,inactive
1896,CHEMBL4246062,CCn1cc(C2=C(c3cn(C)c4ccccc34)C(=O)N(O)C2=O)c2ccccc21,10000.0,inactive
1897,CHEMBL4241803,Cn1cc(C2=C(c3cn(C)c4ccccc34)C(=O)N(O)C2=O)c2ccccc21,10000.0,inactive
1898,CHEMBL4242235,Cn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)N(O)C2=O)c2ccccc21,10000.0,inactive
1899,CHEMBL4238093,O=C1C(c2c[nH]c3ccccc23)=C(c2c[nH]c3ncccc23)C(=O)N1O,10000.0,inactive
1900,CHEMBL52851,Cn1cc(C2=C(c3cn(C)c4ncccc34)C(=O)NC2=O)c2ccccc21,800.0,active
1901,CHEMBL4238971,N#CCCCCCn1cc(C2=C(c3cn(CCCCCC#N)c4ccccc34)C(=O)NC2=O)c2ccccc21,10000.0,inactive
1902,CHEMBL4281048,COCCN[C@H]1CC[C@H](Nc2cc(-c3csc(NCC4(C#N)CCOCC4)n3)c(Cl)cn2)CC1,4640.0,intermediate
1903,CHEMBL482193,CC[C@H](CO)Nc1nc(NCc2ccccc2)n2ncc(C(C)C)c2n1,43.0,active
1904,CHEMBL4284209,CC(C)c1cnn2c(NCc3ccc(-c4ccccn4)cc3)nc(N[C@H]3CC[C@H](N)CC3)nc12,50.0,active
1905,CHEMBL14762,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,200.0,active
1906,CHEMBL4448494,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C(C)C,98.0,active
1907,CHEMBL393929,O=C1N=C(NCc2cccs2)S/C1=C\c1ccc2ncccc2c1,2480.0,intermediate
1908,CHEMBL367625,CCn1cnc2c(Nc3cccc(Cl)c3)nc(N[C@@H]3CCCC[C@@H]3N)nc21,26.0,active
1909,CHEMBL261425,O=C1Nc2ccccc2/C1=C\c1c(Cl)[nH]c2ccccc12,5800.0,intermediate
1910,CHEMBL132904,CCOC(=O)c1cnc2oc3ccc(O)cc3c2c1-c1ccccc1,20000.0,inactive
1911,CHEMBL133712,CC(=O)c1cnc2oc3ccc(O)cc3c2c1-c1ccccc1,17500.0,inactive
1912,CHEMBL564829,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc1-2,383.0,active
1913,CHEMBL80713,COc1ccc(CNc2nc(N(CCO)CCO)nc3c2ncn3C(C)C)cc1,419.0,active
1914,CHEMBL1802728,CCN(CC)C(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,8800.0,intermediate
1915,CHEMBL1276446,O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,7.0,active
1916,CHEMBL411491,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(Br)cc32)cc1,738.0,active
1917,CHEMBL258805,COc1ccc2c(c1)/C(=C/c1cnc[nH]1)C(=O)N2,22.0,active
1918,CHEMBL189963,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,10000.0,inactive
1919,CHEMBL3545110,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,20000.0,inactive
1920,CHEMBL3115681,CN1CCN(c2ccc(Nc3ncc4cc(C#N)c(=O)n(C5CCCC5)c4n3)cc2)CC1,272.0,active
1921,CHEMBL3301610,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,405.0,active
1922,CHEMBL268368,O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21,936.0,active
1923,CHEMBL1331734,COc1ccc(OC)c2c(=S)c3ccccc3[nH]c12,20000.0,inactive
1924,CHEMBL290904,Cc1ccc(NC2=CC(=O)c3sc(C)nc3C2=O)cc1,20000.0,inactive
1925,CHEMBL2028998,CCNc1cc(N[C@H]2CC[C@H](O)CC2)nc(Nc2ccc3c(ccn3Cc3ccccc3)c2)n1,10000.0,inactive
1926,CHEMBL477064,CCCOc1cnc(CN/C=C2\C(=O)NC(=O)c3ccc(I)cc32)cc1O,1200.0,intermediate
1927,CHEMBL64758,O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3cc(Br)ccc3c21,154.0,active
1928,CHEMBL261720,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=S)Nc1c(F)cccc1F,0.2,active
1929,CHEMBL310840,CCCCOc1c(C(=O)c2c(F)cc(C)cc2F)c[nH]c2nncc1-2,258.0,active
1930,CHEMBL300389,OCCCNc1cc(-c2ccnc(Nc3cccc(Cl)c3)n2)ccn1,10.0,active
1931,CHEMBL319467,NS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,117.0,active
1932,CHEMBL215919,CC[C@H](CO)Nc1nc(Nc2cccc(-c3ccccn3)c2)c2ncn(C(C)C)c2n1,215.0,active
1933,CHEMBL409450,O=C1Nc2cc(Br)ccc2/C1=C1/Nc2ccccc2/C1=N\O,41.0,active
1934,CHEMBL265964,Nc1cc(Nc2ccc(S(N)(=O)=O)cc2)ncn1,4400.0,intermediate
1935,CHEMBL426972,CC(C)c1cnc(NC(=O)Cc2ccccc2)s1,458.0,active
1936,CHEMBL298445,Cc1nc(N)sc1-c1ccnc(Nc2cccc([N+](=O)[O-])c2)n1,188.0,active
1937,CHEMBL259389,Nc1n[nH]c2nc3ccccc3nc12,13700.0,inactive
1938,CHEMBL4482864,COC[C@H]1Cn2cc(-c3nc(Nc4ccnn4C)ncc3C)nc2C(=O)N1Cc1ccc(F)c(F)c1,300.0,active
1939,CHEMBL4482864,COC[C@H]1Cn2cc(-c3nc(Nc4ccnn4C)ncc3C)nc2C(=O)N1Cc1ccc(F)c(F)c1,300.0,active
1940,CHEMBL4439395,O=C(Cc1ccc(-c2ccccc2)cc1)Nc1cc(C2CCC2)[nH]n1,23.0,active
1941,CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,2.67,active
1942,CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1.9,active
1943,CHEMBL259389,Nc1n[nH]c2nc3ccccc3nc12,400.0,active
1944,CHEMBL4452422,O=C(Nc1cccc(OC[C@H]2CCCN2)n1)Nc1csc(-c2ccncc2)n1,10.0,active
1945,CHEMBL564829,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc1-2,4.0,active
1946,CHEMBL445813,O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl,513.0,active
1947,CHEMBL4442620,C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(=N)(=O)C3CC3)cc2)ncc1C(F)(F)F,10.0,active
1948,CHEMBL1944698,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,4.0,active
1949,CHEMBL4438748,CN(C)c1ccc(C(=O)Nc2cccc(NC(=O)COc3ccc4c(=O)ccoc4c3)c2)cc1,10000.0,inactive
1950,CHEMBL4438748,CN(C)c1ccc(C(=O)Nc2cccc(NC(=O)COc3ccc4c(=O)ccoc4c3)c2)cc1,10000.0,inactive
1951,CHEMBL4540226,CC(C)c1n[nH]c2c(NCc3ccc(-c4ccccn4)cc3)nc(SCCN)nc12,15.0,active
1952,CHEMBL518800,CC[C@H](CO)Nc1nc(NCc2ccc(-c3ccccn3)cc2)c2ncn(C(C)C)c2n1,225.0,active
1953,CHEMBL2103840,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12,67.0,active
1954,CHEMBL4475474,C#Cc1cccc(NC(=O)Nc2cccc3c2C2CCCCN2C3=O)n1,80.0,active
1955,CHEMBL4445964,C#Cc1ccc(NC(=O)Nc2cccc3c2C2CCCCN2C3=O)nc1,10000.0,inactive
1956,CHEMBL4515295,C#CCCc1ccnc(NC(=O)Nc2cccc3c2C2CCCCN2C3=O)c1,70.0,active
1957,CHEMBL4483607,C#Cc1ccnc(NC(=O)Nc2cccc3c2[C@@H]2CCCCN2C3=O)c1,50.0,active
1958,CHEMBL4463060,C#Cc1ccnc(NC(=O)Nc2cccc3c2[C@H]2CCCCN2C3=O)c1,18.0,active
1959,CHEMBL4566076,C#Cc1ccnc(NC(=O)Nc2cccc3c2C2CCCCN2C3=O)c1,68.0,active
1960,CHEMBL4518977,c1ccc2c(NCCn3ccnn3)c3c(nc2c1)CCCC3,10000.0,inactive
1961,CHEMBL4583414,O=C(Nc1cc(COCc2cn(CCNc3ccnc4ccccc34)nn2)ccn1)Nc1cccc2c1C1CCCCN1C2=O,240.0,active
1962,CHEMBL4459540,O=C(Nc1cc(COCc2cn(CCNc3ccncc3)nn2)ccn1)Nc1cccc2c1C1CCCCN1C2=O,200.0,active
1963,CHEMBL4531222,O=C(Nc1cc(COCc2cn(CCCc3ccccc3)nn2)ccn1)Nc1cccc2c1C1CCCCN1C2=O,260.0,active
1964,CHEMBL4537142,Cn1cc(COCc2ccnc(NC(=O)Nc3cccc4c3C3CCCCN3C4=O)c2)nn1,250.0,active
1965,CHEMBL4444585,C#CCN(C)Cc1ccnc(NC(=O)Nc2cccc3c2C2CCCCN2C3=O)c1,90.0,active
1966,CHEMBL4435354,C#CCOCc1ccnc(NC(=O)Nc2cccc3c2C2CCCCN2C3=O)c1,150.0,active
1967,CHEMBL2180854,O=C(Nc1cc(Br)ccn1)Nc1cccc2c1C1CCCCN1C2=O,25.0,active
1968,CHEMBL2180862,O=C(Nc1ccccn1)Nc1cccc2c1C1CCCCN1C2=O,80.0,active
1969,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,10000.0,inactive
1970,CHEMBL4537026,O=C(Nc1cccc(-c2cn(CCNc3c4c(nc5ccccc35)CCCC4)nn2)n1)Nc1cccc2c1C1CCCCN1C2=O,3100.0,intermediate
1971,CHEMBL4583650,O=C(Nc1ccc(-c2cn(CCNc3c4c(nc5ccccc35)CCCC4)nn2)cn1)Nc1cccc2c1C1CCCCN1C2=O,10000.0,inactive
1972,CHEMBL4443468,O=C(Nc1cc(-c2cn(CCNc3c4c(nc5ccccc35)CCCC4)nn2)ccn1)Nc1cccc2c1[C@@H]1CCCCN1C2=O,1100.0,intermediate
1973,CHEMBL4443989,O=C(Nc1cc(-c2cn(CCNc3c4c(nc5ccccc35)CCCC4)nn2)ccn1)Nc1cccc2c1[C@H]1CCCCN1C2=O,500.0,active
1974,CHEMBL4559936,O=C(Nc1cc(-c2cn(CCNc3c4c(nc5ccccc35)CCCC4)nn2)ccn1)Nc1cccc2c1C1CCCCN1C2=O,800.0,active
1975,CHEMBL4593316,O=C(Nc1cc(CCc2cn(CCNc3c4c(nc5ccccc35)CCCC4)nn2)ccn1)Nc1cccc2c1C1CCCCN1C2=O,800.0,active
1976,CHEMBL4446287,CN(Cc1ccnc(NC(=O)Nc2cccc3c2C2CCCCN2C3=O)c1)Cc1cn(CCNc2c3c(nc4ccccc24)CCCC3)nn1,310.0,active
1977,CHEMBL4516356,O=C(Nc1cc(COCc2cn(CCNc3c4c(nc5ccccc35)CCCC4)nn2)ccn1)Nc1cccc2c1C1CCCCN1C2=O,300.0,active
1978,CHEMBL2262593,COc1ccc(C2OC(=O)C(O)=C2I)cc1OC,10000.0,inactive
1979,CHEMBL14762,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,270.0,active
1980,CHEMBL4434651,c1ccc(Nc2ncc3c(n2)CCCC3)cc1,1760.0,intermediate
1981,CHEMBL4564126,Cc1cnc(-c2cc(Cl)ccc2F)cc1-n1c(=O)n(CC(N)=O)c2cnccc21,5000.0,intermediate
1982,CHEMBL4569508,O=C(NCC(F)(F)F)c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)cs1,19.0,active
1983,CHEMBL4550702,Cn1cc(-c2cnc3c(-c4csc(C(=O)NCC(F)(F)F)c4)cnn3c2)cn1,10.0,active
1984,CHEMBL4568087,Cn1cc(-c2cnc3c(-c4csc(C(=O)N[C@@H]5CCCC[C@@H]5N)c4)cnn3c2)cn1,4.4,active
1985,CHEMBL4552628,Cc1sc(C(=O)N[C@@H]2[C@H](N)CCCC2(F)F)cc1-c1cnn2cc(Cl)cnc12,61.0,active
1986,CHEMBL4634634,C[C@@H]1C[C@H]1C(=O)N1CCN(c2cnc(C#N)c(-c3cnn(C)c3)n2)C[C@H]1C,100000.0,inactive
1987,CHEMBL4634634,C[C@@H]1C[C@H]1C(=O)N1CCN(c2cnc(C#N)c(-c3cnn(C)c3)n2)C[C@H]1C,100000.0,inactive
1988,CHEMBL4647764,C=CC(=O)Nc1ccc(C(=O)N2CCC[C@@H](Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,1130.0,intermediate
1989,CHEMBL482193,CC[C@H](CO)Nc1nc(NCc2ccccc2)n2ncc(C(C)C)c2n1,70.0,active
1990,CHEMBL75680,CCCCc1c(-c2ccc(O)cc2)[nH]c2nccnc12,200.0,active
1991,CHEMBL4782409,CN1CC[C@@H](c2c(OP(=O)(O)O)cc(O)c3c(=O)cc(-c4ccc(C(F)(F)F)cc4Cl)oc23)[C@@H]1CO,210.0,active
1992,CHEMBL4439321,COc1cc(F)ccc1-c1ncnc(Nc2cccc(C[S@](C)(=N)=O)c2)n1,890.0,active
1993,CHEMBL296468,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1,340.0,active
1994,CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1.28,active
1995,CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,2.05,active
1996,CHEMBL4764481,Nc1nc(N[C@H]2C[C@@H]3CC[C@H]2C3)sc1C(=O)c1ccccc1[N+](=O)[O-],159.0,active
1997,CHEMBL4764481,Nc1nc(N[C@H]2C[C@@H]3CC[C@H]2C3)sc1C(=O)c1ccccc1[N+](=O)[O-],186.0,active
1998,CHEMBL4790926,CN1CC=C(c2c(O)cc(O)c3c(=O)cc(-c4ccc(Sc5nc6ccccc6[nH]5)cc4)oc23)CC1,121.0,active
1999,CHEMBL4787876,CN1CC=C(c2c(O)cc(O)c3c(=O)cc(-c4ccc(Sc5nc(-c6ccccc6)c[nH]5)cc4)oc23)CC1,195.0,active
2000,CHEMBL4781618,CN1CC=C(c2c(O)cc(O)c3c(=O)cc(-c4ccc(Sc5nc6ccccc6n5C)cc4)oc23)CC1,284.0,active
2001,CHEMBL4793858,CN1CC=C(c2c(O)cc(O)c3c(=O)cc(-c4ccc(Sc5nc6ccccc6[nH]5)cc4Cl)oc23)CC1,550.0,active
2002,CHEMBL4788045,CN1CC=C(c2c(O)cc(O)c3c(=O)cc(-c4ccc(Sc5nc6ccccc6n5C)cc4Cl)oc23)CC1,1093.0,intermediate
2003,CHEMBL428690,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,272.0,active
2004,CHEMBL4788347,COc1cc(F)ccc1-c1nc(Nc2ccc3c(N4CCOCC4)c(C(C)=O)c(=O)oc3c2)ncc1F,1261.0,intermediate
2005,CHEMBL4776698,CCCCNc1nc2ccc([N+](=O)[O-])cc2[nH]1,10000.0,inactive
2006,CHEMBL4796622,CCCCNc1nc2cc([N+](=O)[O-])ccc2s1,10000.0,inactive
2007,CHEMBL3634367,CN(C)c1nccn2c(-c3ccncc3)c(-c3ccc(F)cc3)nc12,10000.0,inactive
2008,CHEMBL4860515,CN(C)c1nccn2c(-c3cccnc3)c(-c3ccc(F)cc3)nc12,10000.0,inactive
2009,CHEMBL4848621,CN(C)c1nccn2c(-c3cncnc3)c(-c3ccc(F)cc3)nc12,10000.0,inactive
2010,CHEMBL4871059,CN(C)c1nccn2c(-c3cnc(N)nc3)c(-c3ccc(F)cc3)nc12,10000.0,inactive
2011,CHEMBL4866187,CN(C)c1nccn2c(-c3ccc4[nH]ncc4c3)c(-c3ccc(F)cc3)nc12,10000.0,inactive
2012,CHEMBL4861720,CN(C)c1nccn2c(-c3cnn(C)c3)c(-c3ccc(F)cc3)nc12,10000.0,inactive
2013,CHEMBL4875029,CSc1nccc(-c2c(-c3ccccc3)nc3c(Cl)nccn23)n1,10000.0,inactive
2014,CHEMBL4872681,CSc1nccc(-c2c(-c3ccccc3)nc3c(N(C)C)nccn23)n1,10000.0,inactive
2015,CHEMBL4860872,CN(C)c1nccn2c(-c3ccnc(N)n3)c(-c3ccccc3)nc12,10000.0,inactive
2016,CHEMBL4851634,CSc1nccc(-c2c(-c3ccc(F)cc3)nc3c(Cl)nccn23)n1,10000.0,inactive
2017,CHEMBL4875986,CSc1nccc(-c2c(-c3ccc(F)cc3)nc3c(N(C)C)nccn23)n1,10000.0,inactive
2018,CHEMBL4870529,CN(C)c1nccn2c(-c3ccnc(N)n3)c(-c3ccc(F)cc3)nc12,10000.0,inactive
2019,CHEMBL4877608,CSc1nccc(-c2c(-c3ccc(F)cc3)nc3c(N)nccn23)n1,1000.0,active
2020,CHEMBL4853288,Nc1nccc(-c2c(-c3ccc(F)cc3)nc3c(N)nccn23)n1,10000.0,inactive
2021,CHEMBL4848734,CC(=O)c1c(N2CCOCC2)c2ccc(Nc3nccc(-c4ccc5nn(C)c(C(C)C)c5c4)n3)cc2oc1=O,9.0,active
2022,CHEMBL4856177,CC(C)c1c2cc(-c3ccnc(Nc4ccc5c(N6CCN(C)CC6)ccnc5c4)n3)ccc2nn1C,14.7,active
2023,CHEMBL4869775,CCOC(=O)c1cccc(Nc2cc3nc(SC4CCNCC4)ccc3cn2)c1,10.0,active
2024,CHEMBL4861166,CN1CCC(N(CC(=O)O)c2ccc3cnc(Nc4cccc(S(N)(=O)=O)c4)cc3n2)CC1,10.0,active
2025,CHEMBL4878160,CN1CCC(C(=O)c2ccc3cnc(Nc4ccc(-n5cccn5)cc4F)cc3n2)CC1,10.0,active
2026,CHEMBL4875691,CN1CCC(S(=O)(=O)c2ccc3cnc(Nc4ccc(N5CCCS5(=O)=O)cc4)cc3n2)CC1,10.0,active
2027,CHEMBL4876976,CN1CCC([C@@](C)(O)c2ccc3cnc(Nc4ccc(S(C)(=O)=O)cc4)cc3n2)CC1,10.0,active
2028,CHEMBL4874874,CN1CCC([C@@](C)(O)c2ccc3cnc(Nc4cccc(C(N)=O)c4)cc3n2)CC1,10.0,active
2029,CHEMBL5088480,OCc1ccn(-c2ccc(Nc3cc4nc(OC5CCNCC5)ccc4cn3)c(F)c2)n1,16.0,active
2030,CHEMBL5094131,OCc1ccn(-c2ccc(Nc3cc4nc(NC5CCNCC5)ccc4cn3)c(F)c2)n1,11.0,active
2031,CHEMBL5094209,OCc1ccn(-c2ccc(Nc3cc4nc(CC5CCNCC5)ccc4cn3)c(F)c2)n1,48.0,active
2032,CHEMBL5093797,O=C(O)CN(c1ccc2cnc(Nc3ccc(-n4ccc(CO)n4)cc3F)cc2n1)C1CCNCC1,26.0,active
2033,CHEMBL5082140,C[C@](O)(c1ccc2cnc(Nc3ccc(-n4ccc(CO)n4)cc3F)cc2n1)C1CCNCC1,3.6,active
2034,CHEMBL5093640,CN1CCC(Oc2ccc3cnc(Nc4ccc(-n5ccc(CO)n5)cc4F)cc3n2)CC1,3.9,active
2035,CHEMBL5093012,CN1CCC(N(CC(=O)O)c2ccc3cnc(Nc4ccc(-n5ccc(CO)n5)cc4F)cc3n2)CC1,4.5,active
2036,CHEMBL5092400,CN1CCC([C@@](C)(O)c2ccc3cnc(Nc4ccc(-n5ccc(CO)n5)cc4F)cc3n2)CC1,1.0,active
2037,CHEMBL5079772,C[C@H](c1ccc2cnc(Nc3ccc(-n4ccc(CO)n4)cc3F)cc2n1)C1CCN(C)CC1,4.3,active
2038,CHEMBL5076000,CN1CCC([C@@H](O)c2ccc3cnc(Nc4ccc(-n5ccc(CO)n5)cc4F)cc3n2)CC1,5.9,active
2039,CHEMBL5081712,CN1CCC([C@@](C)(O)c2ccc3cnc(Nc4ccccc4)cc3n2)CC1,0.6,active
2040,CHEMBL5077125,CN1CCC([C@@](C)(O)c2ccc3cnc(Nc4ccccc4F)cc3n2)CC1,1.1,active
2041,CHEMBL5078762,CN1CCC([C@@](C)(O)c2ccc3cnc(Nc4ccc(-n5cccn5)cc4F)cc3n2)CC1,0.8,active
2042,CHEMBL5077138,CN1CCC([C@@](C)(O)c2ccc3cnc(Nc4ccc(S(C)(=O)=O)cc4F)cc3n2)CC1,0.6,active
2043,CHEMBL5075328,CN1CCC([C@@](C)(O)c2ccc3cnc(Nc4ccc(-c5cccc(C#N)c5)cc4F)cc3n2)CC1,0.2,active
2044,CHEMBL5088315,CN1CCC([C@@](C)(O)c2ccc3cnc(Nc4ccc(-c5cccn(C)c5=O)cc4F)cc3n2)CC1,2.8,active
2045,CHEMBL5078596,CN1CCC([C@@](C)(O)c2ccc3cnc(Nc4cccc(N5CCOCC5)c4)cc3n2)CC1,1.4,active
