,Unnamed: 0,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
1720,1800,CHEMBL3699353,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@H](C)c3ccccc3C(F)(F)F)cc12,active,570.6110000000002,8.181440000000006,2.0,3.0,9.0
1721,1801,CHEMBL3699354,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccccc3C(F)(F)F)cc12,active,570.6110000000002,8.181440000000006,2.0,3.0,7.657577319177793
1722,1802,CHEMBL3699355,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@H](C)c3ccc(C(F)(F)F)cc3C(F)(F)F)cc12,active,638.6080000000003,9.200239999999999,2.0,3.0,7.958607314841775
1723,1803,CHEMBL3699356,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc(C(F)(F)F)cc3C(F)(F)F)cc12,active,638.6080000000003,9.200239999999999,2.0,3.0,6.617982957425132
1724,1804,CHEMBL3699357,Cc1ccc(F)c([C@H](C)NC(=O)c2ccc3c(c2)c(C)c(C)n3Cc2ccc(-c3ccccc3C(=O)O)cc2)c1,active,534.6310000000003,7.610160000000008,2.0,3.0,8.221848749616356
1725,1805,CHEMBL3699358,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)C3CCCCC3)cc12,active,508.6620000000004,7.370240000000007,2.0,3.0,8.397940008672037
1726,1806,CHEMBL3699359,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@H](C)C3COc4ccccc4O3)cc12,active,560.6500000000002,6.629940000000006,2.0,5.0,8.522878745280337
1727,1807,CHEMBL3699360,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)C3COc4ccccc4O3)cc12,active,560.6500000000002,6.629940000000006,2.0,5.0,7.6020599913279625
1728,1808,CHEMBL3699361,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@H](C)c3c(F)cncc3F)cc12,active,539.5820000000002,6.8358400000000055,2.0,4.0,6.510041520575165
1729,1809,CHEMBL3699362,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3c(F)cncc3F)cc12,active,539.5820000000002,6.8358400000000055,2.0,4.0,7.481486060122112
1730,1810,CHEMBL3699363,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc(C(F)(F)F)nc3)cc12,active,571.5990000000002,7.576440000000006,2.0,4.0,6.638272163982407
1731,1811,CHEMBL3699364,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc4c(c3)CCO4)cc12,active,544.6510000000003,7.097540000000007,2.0,4.0,6.651695136951839
1732,1812,CHEMBL3699365,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3cc(Cl)cc(Cl)c3)cc12,active,571.5040000000002,8.469440000000002,2.0,3.0,7.823908740944319
1733,1813,CHEMBL3699366,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc(Cl)c(Cl)c3)cc12,active,571.5040000000002,8.469440000000002,2.0,3.0,8.0
1734,1814,CHEMBL3699367,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3cc(C(F)(F)F)ccc3F)cc12,active,588.6010000000002,8.320540000000005,2.0,3.0,7.958607314841775
1735,1815,CHEMBL3699368,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc(Cl)c(C(F)(F)F)c3)cc12,active,605.0560000000004,8.834840000000002,2.0,3.0,7.823908740944319
1736,1816,CHEMBL3699369,COc1cc(C(F)(F)F)ccc1[C@H](C)NC(=O)c1ccc2c(c1)c(C)c(C)n2Cc1ccc(-c2ccccc2C(=O)O)cc1,active,600.6370000000004,8.190040000000007,2.0,4.0,7.136677139879544
1737,1817,CHEMBL3699370,COc1cc(C(F)(F)F)ccc1[C@@H](C)NC(=O)c1ccc2c(c1)c(C)c(C)n2Cc1ccc(-c2ccccc2C(=O)O)cc1,active,600.6370000000004,8.190040000000007,2.0,4.0,8.698970004336019
1738,1818,CHEMBL3699371,CCc1ccc([C@H](C)NC(=O)c2ccc3c(c2)c(C)c(C)n3Cc2ccc(-c3ccccc3C(=O)O)cc2)cc1,active,530.6680000000002,7.725040000000008,2.0,3.0,7.366531544420414
1739,1819,CHEMBL3699372,Cc1cc(Cl)ccc1[C@H](C)NC(=O)c1ccc2c(c1)c(C)c(C)n2Cc1ccc(-c2ccccc2)cc1,active,507.0770000000003,8.426260000000005,1.0,2.0,7.958607314841775
1740,1820,CHEMBL3699373,Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc(F)cc3C(F)(F)F)cc12,active,544.5920000000002,8.622340000000001,1.0,2.0,7.443697499232712
1741,1821,CHEMBL3699374,Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc(C(F)(F)F)c(F)c3)cc12,active,544.5920000000002,8.622340000000001,1.0,2.0,7.275724130399211
1742,1822,CHEMBL3699375,Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(F)c3F)cc12,active,494.5850000000002,7.742640000000006,1.0,2.0,8.045757490560675
1743,1823,CHEMBL3699376,Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(F)(F)F)c3Cl)cc12,active,561.0470000000001,9.13664,1.0,2.0,6.987162775294828
1744,1824,CHEMBL3699377,Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)N[C@H](C)c3cccc(C(F)(F)F)c3Cl)cc12,active,561.0470000000001,9.13664,1.0,2.0,8.698970004336019
1745,1825,CHEMBL3699378,Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(Cl)c3F)cc12,active,511.04000000000025,8.256940000000004,1.0,2.0,7.7447274948966935
1746,1826,CHEMBL3699379,Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc(F)c(F)c3)cc12,active,494.5850000000002,7.742640000000006,1.0,2.0,8.045757490560675
1747,1827,CHEMBL3699380,Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)N[C@H](C)c3ccc(C(F)(F)F)c(F)c3)cc12,active,544.5920000000002,8.622340000000001,1.0,2.0,9.0
1748,1828,CHEMBL3699381,Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)N[C@H](C)c3c(F)ccc(F)c3F)cc12,active,512.5750000000002,7.881740000000006,1.0,2.0,8.522878745280337
1749,1829,CHEMBL3699382,Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)N[C@@H](C)c3c(F)ccc(F)c3F)cc12,active,512.5750000000002,7.881740000000006,1.0,2.0,7.769551078621726
1750,1830,CHEMBL3699383,Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)N[C@@H](C)[C@@H]3CCCN3C(=O)OCc3ccccc3)cc12,active,585.7480000000004,7.892940000000008,1.0,4.0,6.928117992693875
1751,1831,CHEMBL3699384,Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)N[C@@H](C)[C@H]3CCCN3C(=O)OCc3ccccc3)cc12,active,585.7480000000004,7.892940000000008,1.0,4.0,7.698970004336019
1752,1832,CHEMBL3699385,Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)N[C@H](C)c3cc(F)ccc3C(F)(F)F)cc12,active,544.5920000000002,8.622340000000001,1.0,2.0,7.769551078621726
1753,1833,CHEMBL3699386,Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)N[C@@H](C)[C@@H]3CCN(C(=O)OCc4ccccc4)C3)cc12,active,585.7480000000003,7.750440000000008,1.0,4.0,7.236572006437063
1754,1834,CHEMBL3699387,Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)N[C@@H](C)c3cc(F)ccc3C(F)(F)F)cc12,active,544.5920000000002,8.622340000000001,1.0,2.0,7.2441251443275085
1755,1835,CHEMBL3699388,Cc1c(C)n(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)C)c3)cc12,active,568.7250000000001,7.7679400000000065,2.0,5.0,7.657577319177793
1756,1836,CHEMBL3699389,Cc1c(C)n(Cc2ccc(-c3ccccc3-c3noc(=O)[nH]3)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)C)c3)cc12,active,584.7200000000001,7.931140000000006,2.0,5.0,7.3979400086720375
1757,1837,CHEMBL3699390,Cc1c(C)n(Cc2ccc(-c3ccccc3-c3n[nH]c(=O)o3)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)C)c3)cc12,active,584.7200000000003,7.931140000000007,2.0,5.0,8.154901959985743
1758,1838,CHEMBL3699391,Cc1c(C)n(Cc2ccc(-c3ccccc3S(=O)(=O)NC(C)(C)C)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)C)c3)cc12,active,635.8740000000003,8.664640000000004,2.0,4.0,6.0
1759,1839,CHEMBL3699392,Cc1c(C)n(Cc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)C)c3)cc12,active,579.7660000000002,7.235240000000006,2.0,4.0,6.0
1760,1840,CHEMBL3699393,CC(=O)NS(=O)(=O)c1ccccc1-c1ccc(Cn2c(C)c(C)c3cc(C(=O)N[C@@H](C)c4cccc(C(C)C)c4)ccc32)cc1,active,621.8030000000003,7.412640000000008,2.0,5.0,6.0
1761,1841,CHEMBL3699442,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC3COc4ccccc4C3)cc12,active,530.6240000000003,6.405140000000006,2.0,4.0,7.657577319177793
1762,1842,CHEMBL3699394,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H]3COc4ccccc4C3)cc12,active,530.6240000000003,6.405140000000006,2.0,4.0,7.055517327849832
1763,1843,CHEMBL3699395,CCCc1ccc([C@H](C)NC(=O)c2ccc3c(c2)c(C)c(C)n3Cc2ccc(-c3ccccc3C(=O)O)cc2)cc1,active,544.6950000000003,8.115140000000007,2.0,3.0,7.3979400086720375
1764,1844,CHEMBL3699396,Cc1ccccc1[C@H](C)NC(=O)c1ccc2c(c1)c(C)c(C)n2Cc1ccc(-c2ccccc2C(=O)O)cc1,active,516.6410000000003,7.471060000000008,2.0,3.0,8.522878745280337
1765,1845,CHEMBL3699397,CCOc1ccc([C@H](C)NC(=O)c2ccc3c(c2)c(C)c(C)n3Cc2ccc(-c3ccccc3C(=O)O)cc2)cc1,active,546.6670000000003,7.5613400000000075,2.0,4.0,8.301029995663981
1766,1846,CHEMBL3699398,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccccc3Br)cc12,active,581.5100000000002,7.925140000000007,2.0,3.0,9.0
1767,1847,CHEMBL3699399,CCc1ccccc1[C@H](C)NC(=O)c1ccc2c(c1)c(C)c(C)n2Cc1ccc(-c2ccccc2C(=O)O)cc1,active,530.6680000000003,7.725040000000008,2.0,3.0,8.221848749616356
1768,1848,CHEMBL3699400,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccccc3OC(F)(F)F)cc12,active,586.6100000000004,8.061240000000007,2.0,4.0,7.42021640338319
1770,1850,CHEMBL3699402,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc(S(C)(=O)=O)cc3)cc12,active,580.7060000000002,6.566140000000007,2.0,5.0,6.196542884351586
1771,1851,CHEMBL3699403,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC(C)c3cncc(C4CC4)c3)cc12,active,543.6670000000003,7.435040000000007,2.0,4.0,7.721246399047171
1772,1852,CHEMBL3699404,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc(Br)cn3)cc12,active,582.4980000000002,7.3201400000000065,2.0,4.0,8.698970004336019
1773,1853,CHEMBL3699405,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc(C4CC4)cn3)cc12,active,543.6670000000003,7.435040000000007,2.0,4.0,8.397940008672037
1774,1854,CHEMBL3699406,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc(Cl)nc3)cc12,active,538.0470000000003,7.211040000000006,2.0,4.0,6.841637507904751
1775,1855,CHEMBL3639982,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc(C4CC4)nc3)cc12,active,543.6670000000003,7.435040000000007,2.0,4.0,7.229147988357855
1776,1856,CHEMBL3699407,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@H](C)c3ccc(C4CC4)nc3)cc12,active,543.6670000000003,7.435040000000007,2.0,4.0,7.494850021680094
1777,1857,CHEMBL3699408,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3cc(Cl)ccn3)cc12,active,538.0470000000001,7.211040000000006,2.0,4.0,8.397940008672037
1778,1858,CHEMBL3699409,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3cc(C4CC4)ccn3)cc12,active,543.6670000000003,7.435040000000007,2.0,4.0,8.096910013008056
1779,1859,CHEMBL3699410,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccnc(Br)c3)cc12,active,582.4980000000002,7.3201400000000065,2.0,4.0,7.008773924307505
1780,1860,CHEMBL3699411,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccnc(C4CC4)c3)cc12,active,543.6670000000003,7.435040000000007,2.0,4.0,6.453457336521869
1781,1861,CHEMBL3699412,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@H](C)c3ccnc(Br)c3)cc12,active,582.4980000000002,7.3201400000000065,2.0,4.0,8.096910013008056
1782,1862,CHEMBL3699413,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@H](C)c3ccnc(C4CC4)c3)cc12,active,543.6670000000003,7.435040000000007,2.0,4.0,7.823908740944319
1783,1863,CHEMBL3699414,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@H](C)c3cccc(Br)n3)cc12,active,582.4980000000002,7.3201400000000065,2.0,4.0,8.698970004336019
1784,1864,CHEMBL3699415,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC(C)c3cccc(C4CC4)n3)cc12,active,543.6670000000003,7.435040000000007,2.0,4.0,9.0
1785,1865,CHEMBL3699416,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(Br)n3)cc12,active,582.4980000000002,7.3201400000000065,2.0,4.0,7.823908740944319
1786,1866,CHEMBL3699417,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C4CC4)n3)cc12,active,543.6670000000003,7.435040000000007,2.0,4.0,7.721246399047171
1787,1867,CHEMBL3699418,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC(C)c3cncc(Br)c3)cc12,active,582.4980000000002,7.3201400000000065,2.0,4.0,8.096910013008056
1788,1868,CHEMBL3699419,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@H](C)c3ccc(S(C)(=O)=O)cc3)cc12,active,580.7060000000002,6.566140000000007,2.0,5.0,7.958607314841775
1789,1869,CHEMBL3699420,Cc1c(C)n(Cc2ccc(-c3ccccc3C#N)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc(OC(C)C)cc3)cc12,active,541.6950000000003,8.123320000000007,1.0,4.0,6.092588639225414
1790,1870,CHEMBL3699421,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H]3C[C@H]3c3ccccc3)cc12,active,514.6250000000002,6.957540000000007,2.0,3.0,7.657577319177793
1791,1871,CHEMBL3699422,Cc1cccc([C@H](C)NC(=O)c2ccc3c(c2)c(C)c(C)n3Cc2ccc(-c3ccccc3C(=O)O)cc2)c1,active,516.6410000000003,7.471060000000008,2.0,3.0,7.958607314841775
1792,1872,CHEMBL3699423,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@H](C)c3cccc(Br)c3)cc12,active,581.5100000000002,7.925140000000007,2.0,3.0,9.0
1793,1873,CHEMBL3699424,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C4CC4)c3)cc12,active,542.6790000000003,8.040040000000007,2.0,3.0,8.0
1794,1874,CHEMBL3699425,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc(C(F)(F)F)cc3F)cc12,active,588.6010000000002,8.320540000000005,2.0,3.0,7.958607314841775
1795,1875,CHEMBL3699426,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(F)(F)F)c3F)cc12,active,588.6010000000002,8.320540000000005,2.0,3.0,7.568636235841013
1796,1876,CHEMBL3699427,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3c(F)cccc3C(F)(F)F)cc12,active,588.6010000000003,8.320540000000005,2.0,3.0,8.045757490560675
1797,1877,CHEMBL3699428,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3cc(F)c(F)cc3F)cc12,active,556.5840000000002,7.579940000000006,2.0,3.0,8.096910013008056
1798,1878,CHEMBL3699429,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3cc(C(F)(F)F)ccc3Cl)cc12,active,605.0560000000002,8.83484,2.0,3.0,8.522878745280337
1799,1879,CHEMBL3699430,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc(Cl)cc3Cl)cc12,active,571.5040000000002,8.469440000000002,2.0,3.0,8.397940008672037
1800,1880,CHEMBL3699431,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc(C4CC4)cc3)cc12,active,542.6790000000003,8.040040000000007,2.0,3.0,7.301029995663981
1801,1881,CHEMBL3699432,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)NC3CC3)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)C)c3)cc12,active,583.7760000000002,8.480040000000004,2.0,3.0,7.026872146400302
1802,1882,CHEMBL3699433,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)N3CC[C@H](O)C3)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)C)c3)cc12,active,613.8020000000002,7.794640000000008,2.0,4.0,6.301029995663981
1803,1883,CHEMBL3699434,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)NCCO)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)C)c3)cc12,active,587.7640000000002,7.309940000000008,3.0,4.0,6.221848749616356
1804,1884,CHEMBL3699435,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)NC[C@@H](O)C(=O)N(C)C)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)C)c3)cc12,active,658.8430000000001,6.766740000000007,3.0,5.0,6.0
1805,1885,CHEMBL3699436,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)NCCN(C)C)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)C)c3)cc12,active,614.8340000000002,7.879240000000009,2.0,4.0,6.0
1806,1886,CHEMBL3699437,CNC(=O)c1ccccc1-c1ccc(Cn2c(C)c(C)c3cc(C(=O)N[C@@H](C)c4cccc(C(C)C)c4)ccc32)cc1,active,557.7380000000002,7.947440000000008,2.0,3.0,7.119186407719209
1807,1887,CHEMBL3699438,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)N(C)C)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)C)c3)cc12,active,571.7650000000002,8.289640000000006,1.0,3.0,6.8297382846050425
1808,1888,CHEMBL3699439,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)NO)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)C)c3)cc12,active,559.7100000000002,7.706840000000007,3.0,4.0,7.113509274827518
1809,1889,CHEMBL3699440,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)NS(C)(=O)=O)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)C)c3)cc12,active,621.8030000000001,7.277240000000007,2.0,5.0,6.54515513999149
1810,1890,CHEMBL3699441,Cc1c(C)n(Cc2ccc(-c3ccccc3C(N)=O)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)C)c3)cc12,active,543.7110000000002,7.686740000000007,2.0,3.0,7.2076083105017466
1811,1891,CHEMBL3678080,COc1ccc(CNC(=O)c2ccc3c(ccn3Cc3ccc(F)cc3F)c2)c(OC)c1,active,436.45800000000014,4.9150000000000045,1.0,4.0,6.498940737782249
1812,1892,CHEMBL3678081,O=C(NCc1cccc(OC(F)(F)F)c1)c1ccc2c(ccn2Cc2ccc(F)cc2F)c1,active,460.4020000000001,5.796400000000004,1.0,3.0,6.0
1813,1893,CHEMBL3678082,COc1ccc(CNC(=O)c2ccc3c(ccn3Cc3ccc(F)cc3F)c2)cc1OC,active,436.45800000000014,4.9150000000000045,1.0,4.0,6.522878745280337
1814,1894,CHEMBL3678083,C[C@H](NC(=O)c1ccc2c(ccn2Cc2ccc(F)cc2F)c1)c1ccc([N+](=O)[O-])cc1,active,435.4300000000001,5.367000000000004,1.0,4.0,6.534617148551582
1815,1895,CHEMBL3678084,C[C@H](NC(=O)c1ccc2c(ccn2Cc2ccc(F)cc2F)c1)c1ccc(Br)cc1,active,469.32900000000006,6.221300000000005,1.0,2.0,6.812479279163537
1816,1896,CHEMBL3678085,C[C@@H](NC(=O)c1ccc2c(ccn2Cc2ccc(F)cc2F)c1)c1ccc(Br)cc1,active,469.32900000000006,6.221300000000005,1.0,2.0,8.045757490560675
1817,1897,CHEMBL3678086,CCC(NC(=O)c1ccc2c(ccn2Cc2ccc(F)cc2F)c1)c1ccccc1,active,404.46000000000004,5.848900000000005,1.0,2.0,9.0
1818,1898,CHEMBL3678087,O=C(NCc1ccccc1)c1ccc2c(ccn2Cc2ccc(F)cc2F)c1,active,376.40600000000006,4.897800000000003,1.0,2.0,8.301029995663981
1819,1899,CHEMBL3678088,C[C@@H](NC(=O)c1ccc2c(ccn2Cc2ccc(F)cc2F)c1)c1ccc([N+](=O)[O-])cc1,active,435.4300000000001,5.367000000000004,1.0,4.0,7.508638306165727
1820,1900,CHEMBL3678089,CC(C)(NC(=O)c1ccc2c(ccn2Cc2ccc(F)cc2F)c1)c1ccccc1,active,404.46000000000004,5.632900000000005,1.0,2.0,8.397940008672037
1821,1901,CHEMBL3678090,O=C(NCc1cccs1)c1ccc2c(ccn2Cc2ccc(F)cc2F)c1,active,382.43500000000006,4.9593000000000025,1.0,3.0,8.154901959985743
1822,1902,CHEMBL3678091,O=C(NCC1COc2ccccc2O1)c1ccc2c(ccn2Cc2ccc(F)cc2F)c1,active,434.4420000000001,4.537600000000004,1.0,4.0,6.0
1823,1903,CHEMBL3678092,CC(NC(=O)c1ccc2c(ccn2Cc2ccc(F)cc2F)c1)c1cccc2ccccc12,active,440.4930000000001,6.612000000000005,1.0,2.0,7.309803919971486
1824,1904,CHEMBL3678093,C[C@H](NC(=O)c1ccc2c(ccn2Cc2ccc(F)cc2F)c1)c1ccc(F)cc1,active,408.42300000000006,5.5979000000000045,1.0,2.0,7.853871964321762
1825,1905,CHEMBL3678094,C[C@@H](NC(=O)c1ccc2c(ccn2Cc2ccc(F)cc2F)c1)c1ccc(F)cc1,active,408.42300000000006,5.5979000000000045,1.0,2.0,9.0
1826,1906,CHEMBL3678095,O=C(NC1CCCC1)c1ccc2c(ccn2Cc2ccc(F)cc2F)c1,active,354.40000000000003,4.640200000000004,1.0,2.0,6.0
1828,1908,CHEMBL3678097,Nc1ccc(CNC(=O)c2ccc3c(ccn3Cc3ccc(F)cc3F)c2)cc1,active,391.42100000000005,4.480000000000003,2.0,3.0,6.8326826652518236
1829,1909,CHEMBL3678098,CCC(NC(=O)c1ccc2c(c1)c(C)c(C)n2Cc1ccc(F)cc1F)c1ccccc1,active,432.514,6.465740000000006,1.0,2.0,9.0
1830,1910,CHEMBL3678099,CCC(NC(=O)c1ccc2c(c1)c(C)c(C)n2Cc1ccc(Cl)cc1)c1ccccc1,active,430.979,6.840940000000006,1.0,2.0,7.5376020021010435
1831,1911,CHEMBL3678100,CCC(NC(=O)c1ccc2c(ccn2CCc2cccc(Cl)c2)c1)c1ccccc1,active,416.95200000000006,6.418500000000006,1.0,2.0,6.0
1832,1912,CHEMBL3678101,CCC(NC(=O)c1ccc2c(ccn2C(=O)c2ccccc2)c1)c1ccccc1,active,382.463,5.210900000000004,1.0,3.0,6.0
1833,1913,CHEMBL3678102,CCC(NC(=O)c1ccc2c(ccn2C(=O)c2ccc([N+](=O)[O-])cc2)c1)c1ccccc1,active,427.4600000000001,5.119100000000004,1.0,5.0,6.0
1834,1914,CHEMBL3678103,CCC(NC(=O)c1ccc2c(ccn2C(=O)c2cccc(F)c2F)c1)c1ccccc1,active,418.44300000000004,5.489100000000005,1.0,3.0,6.249491605148654
1835,1915,CHEMBL3678104,CCC(NC(=O)c1ccc2c(ccn2S(=O)(=O)c2ccc(C)cc2)c1)c1ccccc1,active,432.54500000000013,5.067820000000005,1.0,4.0,7.008773924307505
1836,1916,CHEMBL3678105,CCC(NC(=O)c1ccc2c(ccn2S(=O)(=O)c2cccc3ccccc23)c1)c1ccccc1,active,468.57800000000015,5.912600000000005,1.0,4.0,8.154901959985743
